customerid,value
customer-464154260,5
customer-91582367402,5
customer-2040607010,5
customer-8870790,5
customer-580618900,5
customer-2031896410,5
customer-25209278902,5
customer-1435908831,5
customer-85477857802,5
customer-775291200,5
customer-25326153305,5
customer-17269603905,5
customer-58463726602,5
customer-86037482502,5
customer-17465536105,5
customer-581780656,5
customer-17562250605,5
customer-2018796261,5
customer-51165543405,5
customer-245968090,5
customer-467253897,5
customer-585717881,5
customer-730709831,5
customer-1392136801,5
customer-589498621,5
customer-719790300,5
customer-62625210,5
customer-2008071541,5
customer-86979277002,5
customer-26258420005,5
customer-91371762602,5
customer-697084316,5
customer-1356877681,5
customer-7979595905,5
customer-7963983605,5
customer-1336855731,5
customer-379142610,5
customer-615608481,5
customer-620629801,5
customer-677770216,5
customer-675980060,5
customer-88599945902,5
customer-673059751,5
customer-672665856,5
customer-7929247415,5
customer-91583105902,5
customer-67564213902,5
customer-26315229005,5
customer-1973450531,5
customer-467331881,5
customer-9612200005,5
customer-13061678705,5
customer-390393860,5
customer-27773589505,5
customer-15184670705,5
customer-1295815520,5
customer-1293936841,5
customer-1956826651,5
customer-469227730,5
customer-1284720141,5
customer-1282520210,5
customer-7786795305,5
customer-1955872620,5
customer-28073913505,5
customer-1260676891,5
customer-1256023441,5
customer-1251089340,5
customer-15197601605,5
customer-183347140,4
customer-1490632511,4
customer-837908330,4
customer-35942511105,4
customer-83616852302,4
customer-81955857,4
customer-837072501,4
customer-33048860,4
customer-91283239202,4
customer-13517957225,4
customer-89756887702,4
customer-19307045102,4
customer-91578317002,4
customer-31174568015,4
customer-1481408051,4
customer-559599121,4
customer-1188451311,4
customer-1105509161,4
customer-819361106,4
customer-23389089305,4
customer-65394415402,4
customer-1104277586,4
customer-1480434401,4
customer-90535408702,4
customer-490802091,4
customer-436600430,4
customer-61185874502,4
customer-265188690,4
customer-814381901,4
customer-813021866,4
customer-24332036205,4
customer-1476991770,4
customer-1476862380,4
customer-45648419215,4
customer-564834611,4
customer-76520034,4
customer-437230177,4
customer-36517714515,4
customer-7487868015,4
customer-16733072805,4
customer-8305928705,4
customer-439917650,4
customer-1241510072,4
customer-491874290,4
customer-36801174902,4
customer-806263620,4
customer-38868151,4
customer-36803319715,4
customer-24867393105,4
customer-36989911005,4
customer-494983036,4
customer-380055496,4
customer-84772661502,4
customer-89571986502,4
customer-89557416702,4
customer-1084283940,4
customer-1733040971,4
customer-577318716,4
customer-1081311211,4
customer-1928638971,4
customer-2037939420,4
customer-47199561,4
customer-786922200,4
customer-1080202810,4
customer-69659837,4
customer-73975210402,4
customer-19981442,4
customer-85075567902,4
customer-781763190,4
customer-2030938891,4
customer-25246410302,4
customer-43817809905,4
customer-50161836,4
customer-397075736,4
customer-8281643915,4
customer-17109871015,4
customer-50782889,4
customer-8651925,4
customer-431880740,4
customer-91573186902,4
customer-308376190,4
customer-7392257205,4
customer-769919851,4
customer-767357121,4
customer-46975773515,4
customer-763431510,4
customer-763113181,4
customer-1069869610,4
customer-759068921,4
customer-10980392515,4
customer-756464201,4
customer-1069525286,4
customer-90834668102,4
customer-1416922171,4
customer-91179211502,4
customer-25562401305,4
customer-329351826,4
customer-10424655115,4
customer-48748504802,4
customer-246959390,4
customer-744565676,4
customer-37115664005,4
customer-1065952146,4
customer-5479597,4
customer-19664366805,4
customer-739932136,4
customer-581934881,4
customer-55008668402,4
customer-1064444961,4
customer-1725251891,4
customer-1058906510,4
customer-589264456,4
customer-496502321,4
customer-1721994421,4
customer-2010375541,4
customer-91584886902,4
customer-1388972440,4
customer-25887181605,4
customer-725609526,4
customer-1057710360,4
customer-91582664702,4
customer-25907980805,4
customer-410768770,4
customer-325784180,4
customer-1385325200,4
customer-14233647805,4
customer-591249771,4
customer-89130616902,4
customer-601602486,4
customer-51761861,4
customer-25967614105,4
customer-1709970401,4
customer-1375767171,4
customer-1704589271,4
customer-1369675100,4
customer-1364434321,4
customer-91578606302,4
customer-53353726,4
customer-15921457605,4
customer-19811556515,4
customer-4857783,4
customer-696742226,4
customer-87168408502,4
customer-13495395502,4
customer-1350103621,4
customer-692382520,4
customer-1340382410,4
customer-1181155876,4
customer-26279371815,4
customer-28693392115,4
customer-11978127205,4
customer-38034106005,4
customer-1044894876,4
customer-611727926,4
customer-679061106,4
customer-17996949105,4
customer-481938737,4
customer-31389892915,4
customer-624663261,4
customer-626170933,4
customer-158861890,4
customer-87632828002,4
customer-674273471,4
customer-59585528,4
customer-31827743902,4
customer-58816958,4
customer-91561759802,4
customer-91577488902,4
customer-671388640,4
customer-1696705721,4
customer-648008056,4
customer-13515376115,4
customer-14965731315,4
customer-1173229631,4
customer-56387690,4
customer-10790243815,4
customer-230277626,4
customer-665564191,4
customer-7871484115,4
customer-67552370302,4
customer-664931132,4
customer-663552991,4
customer-1329864230,4
customer-1329590011,4
customer-389857476,4
customer-67579917002,4
customer-55600396,4
customer-38438921402,4
customer-1327935720,4
customer-38633901615,4
customer-1971487841,4
customer-54575671,4
customer-17787803805,4
customer-1696052231,4
customer-88499750202,4
customer-1311892880,4
customer-7811618415,4
customer-1305681601,4
customer-15165597612,4
customer-158675550,4
customer-1302583871,4
customer-198711970,4
customer-1040858406,4
customer-12368775305,4
customer-1036436220,4
customer-8950938715,4
customer-38637934905,4
customer-1293320200,4
customer-28018948815,4
customer-7187716105,4
customer-1286273790,4
customer-38737679915,4
customer-6805454605,4
customer-60339755602,4
customer-1282046031,4
customer-7788691515,4
customer-38757515505,4
customer-1277376070,4
customer-1025726650,4
customer-226099286,4
customer-44540825715,4
customer-1955531991,4
customer-1272701221,4
customer-28237366502,4
customer-17844840505,4
customer-9223372034626300000,4
customer-9510609605,4
customer-1025305006,4
customer-13282049705,4
customer-223623796,4
customer-1255458881,4
customer-477542697,4
customer-1254882731,4
customer-1015256251,4
customer-1250644501,4
customer-7161781405,4
customer-38800321405,4
customer-8947093215,4
customer-16243680415,4
customer-153964166,4
customer-18080013215,4
customer-14161838605,4
customer-1673162231,4
customer-151237107,4
customer-62109258902,4
customer-198479046,4
customer-1165862676,4
customer-1873288740,4
customer-20176208815,4
customer-1670044961,4
customer-90395393502,4
customer-18636807715,4
customer-1668734331,4
customer-347024517,4
customer-484293530,4
customer-1919652280,4
customer-49102119705,4
customer-1663925671,4
customer-1858405391,4
customer-16249408802,4
customer-1854656361,4
customer-990031391,4
customer-989193370,4
customer-498853387,4
customer-44405866402,4
customer-291043310,4
customer-502803897,4
customer-7617683605,4
customer-138229917,4
customer-40484646802,4
customer-981434891,4
customer-1162875850,4
customer-980328280,4
customer-40850255605,4
customer-41056589305,4
customer-432629507,4
customer-18251299435,4
customer-1906486351,4
customer-41552776505,4
customer-16276189805,4
customer-91579669902,4
customer-80271912202,4
customer-974434171,4
customer-20619654912,4
customer-973854871,4
customer-10291999215,4
customer-71528338402,4
customer-6620626402,4
customer-1831337231,4
customer-8856809605,4
customer-28298007805,4
customer-340721716,4
customer-1639961821,4
customer-19040682605,4
customer-41575443702,4
customer-1152043630,4
customer-432411730,4
customer-867190,4
customer-1151601871,4
customer-20677236502,4
customer-451879476,4
customer-288746680,4
customer-1932648981,4
customer-20851542615,4
customer-71950912402,4
customer-13570343805,4
customer-126784466,4
customer-1145842370,4
customer-41758043205,4
customer-80773173102,4
customer-340003321,4
customer-80793500102,4
customer-1623774541,4
customer-1145783421,4
customer-126249247,4
customer-281929207,4
customer-30799025005,4
customer-80815459302,4
customer-42232364605,4
customer-80830687602,4
customer-60635484802,4
customer-949233011,4
customer-9092566305,4
customer-947384276,4
customer-10751007215,4
customer-34947455115,4
customer-942759411,4
customer-124599641,4
customer-124569637,4
customer-62838614702,4
customer-124021781,4
customer-508080596,4
customer-76001972702,4
customer-513228651,4
customer-513845606,4
customer-16293302405,4
customer-937077100,4
customer-6572383005,4
customer-19067278902,4
customer-1904559370,4
customer-119808427,4
customer-392355037,4
customer-1193701186,4
customer-117128266,4
customer-1811769090,4
customer-190544486,4
customer-1142406600,4
customer-11630801415,4
customer-1131165461,4
customer-60699520402,4
customer-19128325515,4
customer-10061651825,4
customer-8557493005,4
customer-918814476,4
customer-91584418902,4
customer-11322509915,4
customer-1778074540,4
customer-1128608170,4
customer-1602861170,4
customer-46418443505,4
customer-21461086905,4
customer-90596160202,4
customer-16444328505,4
customer-15592500515,4
customer-526085546,4
customer-8557386915,4
customer-526357006,4
customer-21501191815,4
customer-7587197,4
customer-6332865015,4
customer-21597704205,4
customer-1571984081,4
customer-44162618605,4
customer-9086267615,4
customer-1124313331,4
customer-21608617215,4
customer-902384356,4
customer-13609161805,4
customer-187555991,4
customer-91580517902,4
customer-15361852005,4
customer-14593346305,4
customer-892999016,4
customer-9961848105,4
customer-540063131,4
customer-1766449871,4
customer-7548581105,4
customer-14214690,4
customer-455501146,4
customer-22701692705,4
customer-14620449815,4
customer-35526515905,4
customer-91585401102,4
customer-410187611,4
customer-91584133202,4
customer-1548356871,4
customer-882910116,4
customer-89954802902,4
customer-881677021,4
customer-22873225202,4
customer-2078578821,4
customer-186088851,4
customer-432481757,4
customer-23156802505,4
customer-16726420305,4
customer-1529398021,4
customer-23169278202,4
customer-7472171,4
customer-82948220302,4
customer-211950417,4
customer-866562256,4
customer-2072463801,4
customer-35690462505,4
customer-76910475802,4
customer-544034140,4
customer-1512748311,4
customer-86372001,4
customer-11055499925,4
customer-860120951,4
customer-859394441,4
customer-185019097,4
customer-544980571,4
customer-9883649205,4
customer-64773558302,4
customer-1503778890,4
customer-57560858202,4
customer-1747090610,4
customer-1747029871,4
customer-31154984515,4
customer-23285803815,4
customer-842122326,4
customer-18598739905,4
customer-841655490,4
customer-547079710,4
customer-2065956541,4
